cle,nbmaisons,nbpers_au_foyer,type_client,catholique,protestant,autre_religion,sans_religion,marie,concubin,autre_relation,celibataire,sans_enfant,avec_enfant,niv_etude_haut,niv_etud_moy,niv_etud_bas,PCStop,PCScadre,PCSagri,PCSinter,PCSouvr_quali,PCSouvr,locataire,proprietaire,auto1,auto2,auto0,assur_sante_public,assur_sante_prive,revenu1,revenu2,revenu3,revenu4,revenu5,revenu_moyen,pouvoir_achat
5056,1,3,1,0,6,0,3,8,0,1,0,3,6,2,5,3,3,0,2,3,2,1,3,6,7,2,0,6,3,2,4,3,0,0,4,6
5057,1,4,9,0,4,0,5,8,0,1,1,1,8,1,4,5,1,0,0,2,0,7,8,1,5,4,1,8,1,5,4,0,0,0,2,4
5058,1,2,8,1,4,2,3,7,2,1,1,6,3,1,1,8,1,1,2,1,4,3,1,8,4,4,2,7,2,4,3,3,0,1,3,3
5059,1,3,3,0,5,1,4,5,2,3,2,3,4,1,3,5,2,1,0,2,4,3,5,4,6,2,2,7,2,2,4,4,1,0,4,6
5060,1,3,8,0,6,1,2,6,0,3,2,3,5,1,2,6,1,0,1,4,2,4,2,7,7,0,2,7,2,0,4,5,0,0,4,3
5061,1,1,4,2,4,1,4,1,1,7,7,2,1,3,5,1,5,2,1,2,1,1,7,2,1,0,8,4,5,7,1,1,1,1,1,1
5062,1,2,8,0,4,1,4,6,1,3,1,5,3,1,5,3,1,0,1,2,1,5,3,6,4,0,5,7,2,3,3,1,3,1,5,4
5063,1,2,7,0,4,2,4,7,1,2,2,5,3,0,2,7,2,0,1,2,4,2,6,3,6,1,2,7,2,6,3,1,0,0,2,1
5064,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,6
5065,1,3,10,0,5,1,4,8,1,0,0,4,5,1,3,6,2,0,5,1,2,0,2,7,7,2,0,3,6,5,2,2,1,0,3,3
5066,1,4,1,1,4,1,4,7,1,2,2,4,4,5,4,0,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,6
5067,1,2,8,1,4,1,4,7,1,2,4,4,2,0,3,6,0,0,0,9,0,0,7,2,6,2,1,5,4,5,3,1,0,0,3,6
5068,1,3,8,1,4,1,5,7,1,2,1,4,4,2,3,4,3,0,2,2,3,1,3,6,7,2,1,5,4,3,2,3,2,0,4,4
5069,1,3,9,1,4,1,5,7,1,2,1,4,4,2,3,4,3,0,2,2,3,1,3,6,7,2,1,5,4,3,2,3,2,0,4,3
5070,1,3,3,0,6,0,3,9,0,0,0,3,6,0,9,0,2,0,2,4,2,0,0,9,9,0,0,4,5,2,2,6,0,0,4,6
5071,1,2,3,1,5,2,2,6,1,2,2,5,3,1,1,7,1,1,1,3,3,2,3,6,6,2,2,7,2,4,3,2,1,1,4,4
5072,1,3,10,0,6,0,3,7,0,2,0,5,4,2,2,6,3,0,5,0,2,0,2,7,6,2,2,5,4,0,3,6,0,0,4,3
5073,1,2,7,1,3,2,5,5,2,2,3,2,5,1,2,7,1,0,0,3,4,3,8,1,7,1,2,8,1,3,5,2,1,1,3,1
5074,1,3,10,1,4,1,4,7,1,2,2,4,4,2,4,4,3,1,2,2,2,1,4,5,6,2,1,5,4,3,3,3,2,1,4,4
5075,1,3,2,1,4,2,3,7,1,2,1,3,6,2,4,3,3,1,0,4,2,1,2,7,7,1,1,5,4,1,3,5,1,0,5,7
5076,1,2,5,0,4,1,5,7,1,2,4,2,3,1,3,6,0,0,0,2,2,6,6,3,6,2,2,9,0,4,3,3,0,0,3,2
5077,1,1,1,0,5,0,4,0,3,6,6,3,0,3,3,3,0,0,0,6,0,3,7,2,5,0,4,7,2,5,4,0,0,0,2,6
5078,1,2,9,0,7,2,0,5,2,2,4,1,4,0,4,5,3,0,0,6,0,1,6,3,4,4,2,3,6,5,4,0,0,0,2,5
5079,1,2,10,0,7,0,2,5,0,4,3,5,2,1,4,4,2,0,4,3,2,0,3,6,4,2,3,4,5,4,3,0,2,0,4,4
5080,1,3,3,0,5,0,4,7,0,2,2,4,3,0,7,2,0,0,0,7,0,2,9,0,9,0,0,9,0,4,5,0,0,0,3,4
5081,1,3,7,1,4,1,5,6,2,2,3,2,5,1,2,7,1,0,0,2,4,3,7,2,6,1,2,8,1,4,4,1,1,1,3,1
5082,1,2,5,0,4,2,4,0,5,4,2,5,3,0,4,5,0,0,0,2,4,4,9,0,7,0,2,9,0,4,2,3,0,0,3,2
5083,1,3,1,1,4,1,4,7,1,2,0,6,3,0,6,3,4,0,0,2,2,1,3,6,6,2,1,5,4,0,9,0,0,0,3,6
5084,1,2,7,1,5,1,2,6,2,2,1,5,4,1,6,3,1,0,0,5,3,2,2,7,8,0,1,6,3,2,5,3,0,0,4,3
5085,1,3,1,0,5,1,3,7,1,2,3,2,5,1,3,6,2,1,1,2,3,3,5,4,5,2,2,7,2,4,4,1,1,1,3,6
5086,1,2,7,0,2,0,7,9,0,0,0,6,3,0,0,9,0,0,0,2,4,4,9,0,7,2,0,9,0,5,4,0,0,0,3,1
5087,1,4,3,3,2,0,4,6,1,2,0,4,5,0,0,9,0,0,0,2,0,7,9,0,7,0,2,3,6,2,2,2,2,2,6,4
5088,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,6
5089,1,3,7,0,2,3,5,6,3,0,0,4,5,0,0,9,0,0,0,0,0,9,5,4,4,3,3,9,0,0,5,4,0,0,4,1
5090,1,2,8,1,5,1,3,7,0,2,2,5,3,2,3,4,2,0,0,3,4,2,7,2,6,1,2,6,3,2,5,3,0,0,4,3
5091,1,4,9,2,0,2,5,9,0,0,0,3,6,2,4,4,2,0,0,3,5,0,0,9,9,0,0,7,2,0,5,4,0,0,4,5
5092,1,2,8,3,4,0,3,6,0,3,3,2,5,0,5,4,0,0,0,4,5,0,0,9,9,0,0,5,4,2,7,0,0,0,3,3
5093,1,4,2,1,5,1,3,6,1,2,0,3,6,7,1,1,5,0,0,1,1,3,0,9,7,2,1,5,4,0,1,3,4,1,7,8
5094,1,3,7,0,6,0,3,3,1,5,3,3,3,2,3,5,3,1,1,2,2,3,3,6,6,1,2,6,3,3,4,2,1,0,3,1
5095,1,4,8,0,5,0,4,9,0,0,0,0,9,0,4,5,0,2,0,0,7,0,7,2,4,5,0,7,2,4,2,2,2,0,4,6
5096,1,2,5,0,2,1,7,3,5,2,2,6,2,0,4,5,0,0,0,4,2,4,6,3,5,1,4,9,0,2,6,2,0,0,3,3
5097,1,2,8,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,3,3,4,9,0,7,0,2,7,2,7,2,1,0,0,2,3
5098,1,3,8,2,6,1,2,7,1,2,0,3,6,4,2,4,4,0,1,0,2,3,2,7,7,2,0,5,4,2,2,3,3,0,5,4
5099,1,3,8,0,7,0,2,7,0,2,0,4,5,0,0,9,0,0,0,2,7,0,9,0,7,0,2,9,0,3,4,2,2,0,4,3
5100,2,4,8,0,4,0,5,9,0,0,0,3,6,0,3,6,0,0,0,2,6,2,0,9,4,4,1,9,0,2,5,2,0,0,3,3
5101,1,4,7,0,3,0,6,9,0,0,0,5,4,0,1,8,1,0,0,4,1,5,4,5,9,0,0,4,5,1,4,4,1,0,4,1
5102,1,2,1,0,5,0,4,5,0,4,3,4,3,2,5,3,4,2,0,2,0,3,4,5,7,0,2,7,2,0,4,5,0,0,5,6
5103,1,4,10,0,5,1,3,8,1,1,1,2,7,0,2,7,1,0,4,1,1,5,1,8,7,1,1,8,1,2,3,2,4,0,5,4
5104,1,3,5,1,4,1,3,6,1,3,2,4,3,0,6,3,5,0,0,4,0,0,0,9,6,2,2,6,3,2,4,3,0,1,5,2
5105,1,2,7,0,6,1,3,5,0,4,4,4,2,2,3,5,2,0,0,4,3,2,7,2,6,0,3,9,0,5,2,2,0,0,3,1
5106,1,3,9,1,5,1,3,7,1,2,1,4,5,2,4,3,3,0,1,3,3,1,3,6,6,2,1,5,4,2,2,4,2,0,5,4
5107,1,4,3,5,3,1,1,8,1,1,1,1,8,1,5,3,1,0,0,5,3,1,1,8,9,0,0,5,4,3,2,4,0,0,4,8
5108,3,2,6,1,6,1,3,7,1,2,2,6,2,3,2,4,4,1,1,2,2,2,3,6,7,0,2,5,4,3,3,3,1,0,4,1
5109,1,3,3,1,4,2,3,7,1,2,1,3,6,1,7,1,3,0,0,6,1,1,7,2,7,2,1,6,3,1,5,4,1,0,4,6
5110,1,2,8,1,5,1,3,5,1,3,2,3,4,2,3,5,2,1,1,3,1,3,4,5,6,2,2,6,3,3,4,2,1,0,4,4
5111,1,4,2,2,5,1,2,8,1,1,0,3,6,3,4,2,4,1,0,3,2,1,1,8,8,0,1,4,5,1,4,4,1,1,4,7
5112,1,4,9,2,4,2,2,8,0,1,1,3,6,1,3,6,1,0,0,2,4,4,9,0,8,1,1,8,1,1,6,2,2,0,4,5
5113,1,2,3,0,9,0,0,4,0,5,5,0,4,5,0,4,0,0,0,9,0,0,5,4,9,0,0,4,5,0,9,0,0,0,4,6
5114,1,1,8,1,6,1,2,1,0,8,8,1,1,0,4,5,1,0,2,2,4,1,2,7,3,0,6,9,0,8,1,1,0,0,2,3
5115,1,3,3,1,4,2,3,6,1,2,1,3,6,2,5,3,2,1,0,5,1,3,7,2,5,2,3,7,2,2,3,4,0,0,4,4
5116,1,2,8,0,5,0,5,9,0,0,0,9,0,0,0,9,5,0,0,0,5,0,5,5,9,0,0,9,0,5,5,0,0,0,2,3
5117,1,3,8,0,5,0,4,9,0,0,1,3,6,0,4,5,2,0,2,2,4,0,1,8,9,0,0,6,3,4,1,5,0,0,4,3
5118,1,4,10,1,5,1,3,6,1,3,0,3,6,0,2,7,4,0,2,2,0,3,2,7,6,1,2,6,3,0,0,9,0,0,5,4
5119,1,1,6,0,4,2,4,3,0,6,6,2,1,1,1,7,0,0,2,2,4,2,8,1,3,0,6,9,0,2,5,2,1,0,4,1
5120,1,2,6,0,7,0,2,4,0,5,4,5,1,1,3,5,2,0,0,4,1,3,8,1,2,1,7,8,1,4,4,2,0,0,3,1
5121,1,3,3,0,4,0,5,9,0,0,0,2,7,3,3,4,3,0,0,3,3,2,9,0,9,0,0,6,3,0,6,2,2,0,4,7
5122,1,3,9,0,6,3,0,9,0,0,0,4,5,2,4,4,2,2,0,4,2,1,9,0,7,0,2,6,3,2,5,3,0,0,3,4
5123,1,2,8,0,4,4,2,7,2,1,1,7,2,0,3,6,1,0,2,4,1,4,7,2,8,1,1,7,2,5,3,2,0,0,3,5
5124,1,4,3,2,0,2,5,9,0,0,0,3,6,2,4,4,2,0,0,3,5,0,0,9,9,0,0,7,2,0,5,4,0,0,4,8
5125,2,3,3,0,3,0,6,5,2,4,3,2,5,0,5,4,2,0,2,3,2,2,5,4,7,2,0,5,4,2,5,2,2,0,4,4
5126,2,3,8,0,2,3,5,6,3,0,0,3,6,0,1,8,0,0,0,1,6,3,3,6,6,3,0,9,0,3,5,2,1,0,3,3
5127,2,3,3,0,3,0,6,5,2,4,3,2,5,0,5,4,2,0,2,3,2,2,5,4,7,2,0,5,4,2,5,2,2,0,4,4
5128,1,3,2,0,6,0,3,8,0,1,0,3,6,2,5,3,3,0,2,3,2,1,3,6,7,2,0,6,3,2,4,3,0,0,4,7
5129,1,2,8,0,4,2,4,2,2,6,4,2,4,0,2,7,1,0,0,2,0,7,7,2,2,2,6,7,2,7,2,0,0,0,2,3
5130,1,3,8,0,9,0,0,5,0,4,0,0,9,0,5,4,0,0,2,0,3,5,9,0,3,2,4,7,2,6,2,2,0,0,2,3
5131,1,2,9,2,4,2,3,5,2,3,2,4,3,1,3,5,1,1,0,3,3,2,6,3,7,1,2,7,2,3,4,3,1,0,3,5
5132,1,3,10,0,3,0,6,9,0,0,0,4,5,2,0,7,2,0,5,0,2,0,2,7,7,2,0,7,2,4,2,4,0,0,3,3
5133,1,3,1,1,5,2,3,5,1,4,1,4,4,3,5,1,2,1,0,6,1,1,1,8,5,1,3,5,4,1,4,2,4,1,6,6
5134,1,3,3,0,6,2,1,7,0,2,0,3,6,3,6,1,3,1,0,4,3,1,1,8,7,2,0,5,4,2,4,3,2,0,5,8
5135,2,3,8,0,6,1,3,7,0,2,1,3,6,1,2,7,1,0,1,3,3,4,1,8,8,0,1,8,1,0,2,7,0,0,4,3
5136,1,3,8,0,7,0,2,6,0,3,3,2,4,3,3,4,3,0,2,0,3,2,2,7,3,0,6,7,2,3,4,2,2,0,4,3
5137,1,2,2,1,4,2,4,5,2,3,0,6,3,6,3,0,0,0,0,6,3,0,0,9,6,1,2,7,2,0,0,9,0,0,4,7
5138,1,3,3,1,3,1,5,5,3,3,2,4,3,4,5,1,4,0,0,5,0,1,4,5,7,1,2,5,4,1,3,3,2,1,6,7
5139,1,4,7,0,9,0,0,5,0,4,1,3,6,0,2,7,0,0,0,1,4,5,8,1,7,0,2,5,4,1,8,1,0,0,3,1
5140,1,2,1,0,9,0,0,9,0,0,0,7,2,6,3,0,6,2,0,2,0,0,0,9,9,0,0,0,9,2,3,3,2,1,5,6
5141,1,2,5,3,2,1,3,5,2,2,2,5,2,2,4,4,2,2,0,2,3,1,6,3,7,0,2,6,3,5,0,0,4,0,5,3
5142,1,3,9,0,3,0,6,7,0,2,0,4,5,0,0,9,0,0,0,0,5,4,5,4,5,3,3,9,0,4,5,0,0,0,2,3
5143,1,3,2,1,4,1,4,7,2,1,0,3,6,2,5,2,5,1,0,3,1,1,1,8,6,0,3,4,5,1,1,6,2,1,6,7
5144,1,2,8,2,5,1,2,8,0,1,2,5,3,1,5,4,2,0,0,3,3,3,8,1,8,1,1,4,5,2,5,2,0,0,3,5
5145,1,2,9,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,5,4,6,1,3,7,2,3,4,3,1,0,3,4
5146,1,2,9,0,5,4,0,0,0,9,7,0,2,0,0,9,0,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,1,5
5147,1,2,7,1,6,0,3,3,2,5,4,2,3,1,4,5,3,0,0,4,2,2,3,6,5,1,3,7,2,3,2,3,2,1,5,3
5148,1,2,9,0,5,4,0,0,0,9,7,0,2,0,0,9,0,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,1,5
5149,1,3,8,0,4,2,4,8,1,0,0,2,7,0,3,6,0,0,0,4,3,3,3,6,6,3,0,9,0,2,5,2,2,0,4,3
5150,1,3,8,2,7,0,0,7,1,2,1,3,5,0,4,5,2,1,0,3,2,3,0,9,6,2,2,5,4,0,5,3,1,0,4,4
5151,1,3,8,3,4,2,2,9,0,0,1,2,7,1,3,6,1,0,0,3,3,3,0,9,7,2,0,9,0,0,2,7,1,0,4,3
5152,2,2,8,0,7,1,2,5,1,4,4,1,5,0,2,7,0,0,1,2,6,1,8,1,5,1,4,8,1,5,3,2,0,0,3,3
5153,2,2,2,2,2,0,5,7,0,2,2,5,3,5,3,1,2,2,0,4,3,1,0,9,9,0,0,4,5,0,1,4,4,1,7,7
5154,2,3,2,2,5,0,3,9,0,0,3,3,4,7,2,0,9,0,0,0,0,0,0,9,7,2,0,2,7,3,6,0,0,0,3,8
5155,1,2,8,0,4,0,5,3,0,6,5,2,2,1,2,7,0,0,2,2,3,4,2,7,5,1,4,7,2,1,4,5,0,0,4,5
5156,1,3,10,1,5,0,4,7,0,2,2,2,5,1,3,6,0,1,3,2,3,2,4,5,4,5,0,2,7,2,5,0,2,0,4,4
5157,1,2,1,0,5,2,2,7,0,2,2,5,3,0,0,9,0,0,0,2,7,0,5,4,9,0,0,9,0,5,4,0,0,0,3,6
5158,2,2,5,1,3,2,4,2,4,3,3,3,3,2,5,3,2,0,0,5,3,0,5,4,7,0,2,9,0,5,3,2,0,0,3,2
5159,1,2,5,0,3,2,4,4,2,4,4,5,1,1,6,3,0,0,0,6,1,3,9,0,5,0,4,8,1,7,1,1,0,0,2,2
5160,1,2,5,0,2,2,5,5,2,3,4,4,2,3,5,2,2,1,2,6,1,1,8,1,4,2,4,8,1,2,5,1,3,0,4,2
5161,1,3,2,1,5,2,3,7,1,2,0,2,7,4,4,2,5,1,0,3,1,1,1,8,7,0,2,4,5,2,2,4,2,1,5,8
5162,1,2,7,0,3,0,6,2,0,7,6,0,3,0,2,7,4,0,0,0,0,5,6,3,3,0,6,7,2,7,0,2,0,0,2,2
5163,1,2,9,1,4,1,4,2,2,5,5,3,1,1,4,4,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,5
5164,2,2,7,0,3,3,4,5,1,4,2,5,2,1,4,5,2,1,0,1,5,2,3,6,7,1,2,7,2,5,3,1,1,0,3,1
5165,1,4,3,1,5,1,4,7,1,2,0,0,9,5,4,0,2,0,0,5,0,2,0,9,6,2,1,4,5,0,0,7,2,0,7,8
5166,1,3,3,0,3,0,6,7,0,2,2,2,6,2,5,3,1,0,0,6,0,2,6,3,5,1,3,8,1,2,6,2,0,0,3,6
5167,1,4,2,0,7,0,2,9,0,0,0,4,5,2,5,3,0,2,0,6,0,2,4,5,9,0,0,3,6,0,3,3,3,0,6,7
5168,1,3,3,0,1,3,5,7,0,2,2,2,6,0,3,6,2,1,0,1,5,1,9,0,5,2,3,7,2,3,4,2,0,0,3,4
5169,1,3,8,0,5,1,3,7,1,2,2,3,4,2,3,4,3,1,1,2,2,3,2,7,7,2,1,5,4,2,4,3,1,1,4,3
5170,1,2,3,0,5,3,2,4,1,4,4,2,4,1,4,4,1,1,0,5,2,1,9,0,5,0,4,5,4,3,4,4,0,0,4,4
5171,2,4,3,2,4,2,2,9,0,0,0,0,8,2,4,4,2,0,0,7,1,0,2,7,9,0,0,9,0,0,0,4,5,0,8,7
5172,1,4,8,0,3,1,5,6,1,3,0,0,9,0,5,4,0,0,0,0,4,5,9,0,5,1,3,7,2,9,0,0,0,0,2,3
5173,1,4,1,1,5,1,3,6,1,2,0,2,7,8,1,1,6,0,0,2,2,1,0,9,7,2,1,5,4,0,1,4,5,1,7,8
5174,1,3,3,4,0,0,5,5,4,0,0,6,3,6,2,2,6,0,0,2,2,1,0,9,7,2,0,2,7,0,3,3,4,1,6,6
5175,1,3,8,0,4,2,4,8,1,0,0,2,7,0,3,6,0,0,0,4,3,3,3,6,6,3,0,9,0,2,5,2,2,0,4,3
5176,1,3,3,1,4,1,5,7,1,1,0,4,5,0,6,3,1,1,0,4,2,3,0,9,6,2,2,8,1,0,6,0,3,0,5,4
5177,1,2,8,0,9,0,0,9,0,0,0,5,4,0,5,4,0,0,0,2,6,2,3,6,5,0,4,9,0,5,3,0,2,0,4,3
5178,1,3,5,0,6,1,2,7,1,2,1,4,4,1,2,6,1,0,1,3,2,4,5,4,5,2,3,6,3,2,5,2,1,0,3,2
5179,2,4,3,0,9,0,0,9,0,0,0,0,9,0,3,6,0,0,0,5,3,2,2,7,5,4,0,5,4,0,4,5,0,0,4,6
5180,1,4,8,1,4,1,4,7,1,2,0,0,9,0,3,6,3,0,0,3,5,0,0,9,6,2,1,5,4,0,6,0,3,0,5,6
5181,1,2,9,0,5,4,0,0,0,9,7,0,2,0,0,9,0,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,1,5
5182,1,4,8,0,6,0,3,9,0,0,0,3,6,0,0,9,0,0,3,0,6,0,9,0,7,2,0,9,0,3,5,2,0,0,3,3
5183,1,2,1,1,5,2,3,5,1,4,2,6,2,2,3,4,4,1,0,2,4,1,2,7,5,1,3,5,4,1,2,4,3,1,6,6
5184,1,3,7,0,6,2,2,7,0,2,2,3,5,1,4,5,1,1,2,3,2,1,4,5,6,1,2,8,1,3,5,1,0,1,4,3
5185,1,2,6,1,5,2,1,6,1,3,3,4,3,1,6,2,2,0,0,5,1,2,7,2,5,1,3,6,3,6,1,2,1,0,2,1
5186,1,2,5,2,2,1,5,2,2,5,0,9,0,0,9,0,2,1,1,3,2,2,9,0,4,1,5,5,4,0,6,3,0,0,4,3
5187,1,2,7,0,2,2,5,5,2,2,2,3,4,0,3,6,1,0,1,1,1,7,8,1,4,2,3,7,2,4,5,1,0,0,2,1
5188,1,3,2,1,5,1,3,7,1,2,0,2,7,5,3,2,3,1,0,4,2,1,1,8,7,0,2,5,4,1,2,4,3,1,6,7
5189,1,2,9,2,4,2,3,5,2,3,2,4,3,1,3,5,1,1,0,3,3,2,6,3,7,1,2,7,2,3,4,3,1,0,3,5
5190,1,3,5,1,5,1,3,6,1,2,0,0,9,0,0,9,2,1,1,2,3,2,9,0,6,1,3,7,2,4,5,0,0,0,3,2
5191,1,4,8,1,4,2,3,7,1,2,0,0,9,0,0,9,0,0,0,0,5,4,9,0,6,2,2,7,2,0,4,5,0,0,4,5
5192,1,3,1,0,7,2,0,9,0,0,0,3,6,6,3,0,6,2,0,2,0,0,0,9,7,2,0,2,7,0,0,7,2,0,5,8
5193,1,4,8,0,6,0,3,7,0,2,2,2,6,0,3,6,0,0,0,2,8,0,2,7,9,0,0,9,0,5,0,4,0,0,4,3
5194,1,3,9,1,4,1,4,7,1,2,2,4,4,2,4,4,3,1,2,2,2,1,4,5,6,2,1,5,4,3,3,3,2,1,4,5
5195,1,1,6,0,3,2,5,4,0,5,6,2,1,3,4,3,3,0,0,4,1,3,7,2,4,0,5,2,7,6,1,1,1,0,2,1
5196,1,2,8,0,9,0,0,6,0,3,3,3,3,1,6,2,0,3,0,4,0,3,2,7,4,2,3,5,4,3,5,0,2,0,4,3
5197,1,3,10,0,5,1,3,7,1,2,1,4,4,0,2,7,1,0,3,2,2,3,4,5,6,3,1,7,2,2,5,1,2,0,4,4
5198,1,2,1,0,2,0,7,6,0,3,5,3,2,3,4,2,7,0,0,0,2,0,0,9,9,0,0,2,7,2,2,5,0,0,4,8
5199,1,2,2,0,6,0,3,6,0,3,4,0,5,3,4,3,2,2,0,6,0,0,9,0,9,0,0,2,7,6,0,2,0,2,4,7
5200,1,1,5,2,4,1,3,3,2,5,6,2,2,2,5,4,1,0,0,2,3,4,8,1,5,0,4,8,1,7,2,1,0,1,3,3
5201,1,3,3,2,4,1,3,6,1,2,2,3,4,3,4,3,3,1,0,4,1,2,3,6,6,2,2,6,3,2,3,4,2,1,5,6
5202,1,2,8,0,5,0,5,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,9,0,0,5,5,0,9,0,0,0,3,3
5203,1,3,8,0,6,1,2,6,0,3,2,3,5,1,2,6,1,0,1,4,2,4,2,7,7,0,2,7,2,0,4,5,0,0,4,3
5204,1,3,8,0,6,1,2,7,1,2,1,4,4,1,2,6,1,0,1,3,2,4,5,4,5,2,3,6,3,2,5,2,1,0,3,3
5205,1,3,10,0,4,1,4,7,0,2,2,3,5,0,2,7,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,2,4
5206,1,4,10,1,4,1,4,7,1,2,2,4,4,5,4,0,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,3
5207,1,3,10,1,5,1,3,6,1,3,0,4,5,0,3,6,1,0,3,3,0,4,3,6,6,1,2,6,3,0,0,9,0,0,5,4
5208,1,4,2,1,5,1,3,7,1,2,0,2,7,3,4,2,2,1,0,4,3,1,1,8,7,0,2,5,4,1,3,4,2,1,6,7
5209,1,2,1,2,3,0,5,2,1,6,5,2,2,3,4,3,2,0,0,5,1,2,5,4,6,1,2,5,4,2,4,3,1,0,4,6
5210,1,2,4,0,5,3,2,5,1,4,4,4,2,1,4,5,2,1,1,3,1,4,4,5,6,1,2,7,2,4,2,3,1,0,3,5
5211,1,4,3,0,6,1,2,8,0,1,1,1,7,2,2,6,1,0,0,4,4,2,2,7,8,1,0,7,2,4,2,4,0,0,3,4
5212,1,4,3,0,2,3,5,6,0,3,2,0,7,0,6,3,0,0,0,7,0,2,4,5,9,0,0,7,2,0,7,0,2,0,4,4
5213,1,1,1,0,5,0,4,0,3,6,6,3,0,3,3,3,0,0,0,6,0,3,7,2,5,0,4,7,2,5,4,0,0,0,2,6
5214,2,4,3,2,4,2,2,9,0,0,0,0,8,2,4,4,2,0,0,7,1,0,2,7,9,0,0,9,0,0,0,4,5,0,8,7
5215,1,2,8,0,5,2,2,9,0,0,0,6,3,7,0,2,3,5,0,0,0,2,0,9,9,0,0,2,7,0,2,5,2,0,6,3
5216,1,2,1,0,5,0,4,7,0,2,2,5,2,3,4,2,5,0,0,4,0,0,6,3,6,3,0,2,7,3,4,3,0,0,4,6
5217,1,3,1,3,5,0,2,9,0,0,0,1,8,5,4,0,4,1,0,2,1,2,0,9,3,6,0,2,7,0,1,4,2,2,7,8
5218,1,2,5,0,5,1,4,4,3,3,1,5,3,2,4,3,2,1,1,5,2,1,8,1,5,1,4,7,2,4,4,1,1,0,3,3
5219,2,2,5,0,3,1,6,4,1,5,3,0,6,0,0,9,0,0,0,0,4,5,9,0,5,1,3,8,1,5,4,0,0,0,2,2
5220,2,3,3,0,5,0,4,9,0,0,0,4,5,2,5,2,2,2,0,4,0,2,7,2,7,2,0,6,3,4,5,0,0,0,3,4
5221,1,3,1,2,5,0,3,9,0,0,1,3,5,4,5,0,9,0,0,0,0,0,0,9,7,2,0,2,7,0,0,5,0,4,0,8
5222,1,4,1,1,4,1,4,7,1,2,2,4,4,5,4,0,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,6
5223,1,2,3,1,2,4,4,8,1,1,1,6,3,2,7,1,2,0,0,7,1,1,6,3,8,1,1,7,2,1,5,3,1,0,4,4
5224,1,3,3,2,7,0,0,9,0,0,2,3,4,0,5,4,5,0,0,4,0,1,1,8,7,2,0,7,2,2,4,3,0,1,4,6
5225,1,3,9,0,7,1,2,7,0,2,2,2,6,1,5,4,3,0,2,2,3,1,2,7,6,2,1,5,4,2,4,4,1,0,4,4
5226,1,3,1,2,5,3,0,9,0,0,2,5,4,4,3,2,6,0,0,3,1,0,0,9,5,4,0,0,9,0,0,8,1,0,5,8
5227,1,2,2,2,2,0,5,7,0,2,2,5,2,3,5,2,2,1,1,3,2,2,2,7,9,0,0,4,5,2,2,3,3,1,6,7
5228,2,3,8,0,4,0,5,7,0,2,2,1,6,0,2,7,0,0,0,3,6,0,4,5,5,2,3,8,1,3,4,2,0,0,3,3
5229,1,3,3,4,1,0,5,6,3,0,0,4,5,5,3,2,5,0,0,3,1,2,0,9,6,3,0,2,7,0,3,4,3,1,7,7
5230,1,3,9,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,5,4,4,2,4,7,2,3,5,1,1,0,3,5
5231,1,2,9,0,5,0,4,2,0,7,4,3,2,2,4,3,2,0,0,4,2,2,3,6,7,0,2,7,2,5,0,3,2,0,3,3
5232,1,3,3,0,6,0,3,6,0,3,2,4,4,4,3,2,7,0,0,0,2,0,0,9,9,0,0,4,5,0,5,4,0,0,4,6
5233,1,4,8,0,7,0,2,7,2,0,0,4,5,0,3,6,2,2,0,2,3,2,2,7,5,4,0,9,0,0,5,4,0,0,4,6
5234,1,2,9,0,5,0,4,6,0,3,3,3,4,2,4,4,3,0,2,3,2,1,0,9,6,3,0,4,5,0,4,4,1,1,5,5
5235,1,2,5,0,3,1,5,3,4,2,1,7,1,0,4,5,0,0,0,4,2,3,7,2,4,1,4,9,0,3,5,2,0,0,3,2
5236,1,3,1,1,5,2,3,5,1,3,0,3,6,0,2,7,0,0,2,3,0,4,7,2,6,1,3,7,2,3,5,2,0,0,3,6
5237,3,2,1,2,1,5,2,7,0,2,1,6,3,2,5,2,5,2,1,1,0,2,2,7,7,0,2,5,4,1,1,8,0,0,5,6
5238,1,1,5,0,6,1,2,1,2,6,5,3,2,2,5,2,2,0,0,4,1,3,9,0,5,1,3,5,4,4,3,3,0,0,3,3
